DAY,LAT,LON,ELEV,IRRAD,TMIN,TMAX,VAP,RAIN,E0,ES0,ET0,WIND,TEMP
2003-11-17,54.45,36.36,195.68,2230000.0,-5.24,-2.98,3.968729980080077,0.031,2.0026599577564478e-05,0.0,0.023082059105917204,2.29,-4.29
2003-11-18,54.45,36.36,195.68,1550000.0,-3.95,0.64,5.085853229547409,0.417,0.00994331261694014,0.007545296707410833,0.02621747084388964,4.16,-1.67
2003-11-19,54.45,36.36,195.68,2200000.0,-4.24,-1.77,4.611466200006287,0.051000000000000004,0.0,0.0,0.014528623035574654,2.62,-3.1
2003-11-20,54.45,36.36,195.68,2880000.0,-3.3,0.66,5.184984809227259,0.24300000000000002,0.0,0.0,0.010581230935634513,2.35,-1.76
2003-11-21,54.45,36.36,195.68,2160000.0,-4.4,0.02,5.040668926509633,0.10600000000000001,0.0,0.0,0.01024974958032846,2.29,-2.14
2003-11-22,54.45,36.36,195.68,2200000.0,-1.14,0.72,5.761401624571477,0.265,0.0,0.0,0.009639237876458479,1.92,-0.45
2003-11-23,54.45,36.36,195.68,1220000.0,-3.35,0.78,5.656717810081534,0.756,0.0,0.0,0.010650136268489615,2.7,-0.5
2003-11-24,54.45,36.36,195.68,2410000.0,-2.8,0.68,5.919478982780611,0.128,0.0,0.0,0.0,3.64,-0.02
2003-11-25,54.45,36.36,195.68,3100000.0,0.56,1.3,6.4216171503342965,0.089,0.0,0.0,0.0,2.8,0.88
2003-11-26,54.45,36.36,195.68,2410000.0,-0.03,0.88,6.175001049966321,0.122,0.0,0.0,0.0004475382871052001,2.18,0.47
2003-11-27,54.45,36.36,195.68,3310000.0,-0.17,1.08,6.183983438991623,0.087,0.0,0.0,0.0,1.85,0.36
2003-11-28,54.45,36.36,195.68,1660000.0,-1.9,-0.17,5.344785351789325,0.191,0.0,0.0,0.01639746920465112,3.18,-1.0
2003-11-29,54.45,36.36,195.68,3380000.0,-2.57,0.3,5.285823150609879,0.019,0.0,0.0,0.0,2.98,-1.23
2003-11-30,54.45,36.36,195.68,3490000.0,-5.43,-0.84,4.556301363358142,0.013000000000000001,0.0,0.0,0.0,1.97,-3.6
2003-12-01,54.45,36.36,195.68,1620000.0,-5.74,-1.27,4.256756531371811,0.013000000000000001,0.0,0.0,0.015884584565009192,1.56,-4.48
2003-12-02,54.45,36.36,195.68,3600000.0,-6.59,-1.43,4.035985654663488,0.009,0.0,0.0,0.0,2.03,-5.15
2003-12-03,54.45,36.36,195.68,1120000.0,-7.25,-3.51,3.72385389589083,0.045,0.004159241867027425,0.002683417967207634,0.020308601992223698,2.09,-5.65
2003-12-04,54.45,36.36,195.68,1260000.0,-5.32,-1.81,4.22137032591645,0.075,0.0,0.0,0.018100591640132807,1.35,-4.09
2003-12-05,54.45,36.36,195.68,900000.0,-6.17,-2.12,4.218166368217285,0.308,0.009294422286043531,0.008040991004154296,0.022318950147950767,3.64,-4.11
2003-12-06,54.45,36.36,195.68,1910000.0,-7.26,-2.64,3.752628509144833,0.043,0.0,0.0,0.01656856929516281,2.58,-4.71
2003-12-07,54.45,36.36,195.68,2200000.0,-11.71,-3.44,3.2484699717782295,0.040999999999999995,0.0,0.0,0.014607288444794406,4.45,-7.06
2003-12-08,54.45,36.36,195.68,1730000.0,-7.45,-0.03,4.505116240531678,0.496,0.0,0.0,0.017077780920173768,7.76,-2.87
2003-12-09,54.45,36.36,195.68,1940000.0,-10.63,-2.88,3.917442526865727,0.027000000000000003,0.0,0.0,0.0,5.42,-4.57
2003-12-10,54.45,36.36,195.68,2560000.0,-13.55,-8.85,2.494149505699495,0.006,0.0,0.0,0.0,3.02,-11.06
2003-12-11,54.45,36.36,195.68,1620000.0,-9.4,-4.48,3.4306661766348308,0.015,0.0,0.0,0.014353922468301528,5.8,-6.86
2003-12-12,54.45,36.36,195.68,1550000.0,-6.3,-1.89,4.484785301437771,0.21800000000000003,0.0,0.0,0.004278546750549653,5.85,-3.45
2003-12-13,54.45,36.36,195.68,3200000.0,-10.3,-2.13,3.577358945192733,0.007000000000000001,0.0,0.0,0.004765809939628491,4.14,-6.22
2003-12-14,54.45,36.36,195.68,1550000.0,-8.2,-0.88,4.1894276292069685,0.9279999999999999,0.0,0.0,0.01776842751876995,6.02,-4.3
2003-12-15,54.45,36.36,195.68,1510000.0,-3.03,-0.52,5.380441421002679,0.327,0.0,0.0,0.0,5.51,-1.15
2003-12-16,54.45,36.36,195.68,1660000.0,-10.37,-3.18,3.588443331244211,0.012,0.0,0.0,0.006561165814127183,2.88,-6.46
2003-12-17,54.45,36.36,195.68,1620000.0,-16.3,-5.78,2.754535030941248,0.041999999999999996,0.0,0.0,0.0018745300738828852,2.3,-9.81
2003-12-18,54.45,36.36,195.68,1620000.0,-14.13,-6.01,2.7787611631481637,0.13999999999999999,0.0,0.0,0.00803419968328498,3.58,-9.66
2003-12-19,54.45,36.36,195.68,2200000.0,-12.95,-5.89,2.8684613395566365,0.016,0.0,0.0,0.0018851699071911281,2.7,-8.87
2003-12-20,54.45,36.36,195.68,2880000.0,-5.88,-3.58,4.0668891592425,0.024,0.0,0.0,0.0,4.81,-4.72
2003-12-21,54.45,36.36,195.68,2160000.0,-9.3,-2.92,3.689582937057087,0.023,0.0,0.0,0.004966178883535159,3.51,-5.97
2003-12-22,54.45,36.36,195.68,1910000.0,-2.66,-0.02,5.360606591390904,0.067,0.0,0.0,0.0063514116540283275,6.35,-1.15
2003-12-23,54.45,36.36,195.68,1580000.0,-8.65,-1.64,4.528938867770238,0.21400000000000002,0.0,0.0,0.0,3.27,-3.32
2003-12-24,54.45,36.36,195.68,2200000.0,-21.73,-9.63,1.5157626691501331,0.006,0.0,0.0,0.017831978237969552,2.85,-17.3
2003-12-25,54.45,36.36,195.68,1580000.0,-19.84,-14.86,1.4365098023820853,0.003,0.0,0.0,0.009463009920614034,5.12,-17.65
2003-12-26,54.45,36.36,195.68,2410000.0,-24.17,-13.27,1.3320035913961248,0.047,0.0,0.0,0.008765305631696434,4.83,-18.69
2003-12-27,54.45,36.36,195.68,2300000.0,-12.65,-6.1,3.0894662877596883,0.075,0.0,0.0,0.0,3.78,-8.26
2003-12-28,54.45,36.36,195.68,1580000.0,-8.62,-5.73,3.3672020455842238,0.01,0.0,0.0,0.011477251376334003,5.3,-7.07
2003-12-29,54.45,36.36,195.68,2120000.0,-6.87,-0.82,4.467905009299922,0.03,0.0,0.0,0.007715412837015073,6.0,-3.46
2003-12-30,54.45,36.36,195.68,3060000.0,-0.94,0.32,5.78254282920126,0.051000000000000004,0.0,0.0,0.0,4.92,-0.25
2003-12-31,54.45,36.36,195.68,1870000.0,-6.51,-0.59,4.759099733239648,0.053000000000000005,0.0,0.0,0.0,4.27,-2.8
2004-01-01,54.45,36.36,195.68,1580000.0,-8.33,-5.62,3.487066198151229,0.127,0.0,0.0,0.006457929668243013,3.26,-6.68
2004-01-02,54.45,36.36,195.68,1550000.0,-8.86,-6.21,3.1655986021332034,0.097,0.0,0.0,0.00782007328023289,1.26,-7.93
2004-01-03,54.45,36.36,195.68,1840000.0,-8.89,-3.86,3.72385389589083,0.502,0.0,0.0,0.003124987397195991,2.99,-5.93
2004-01-04,54.45,36.36,195.68,3170000.0,-17.0,-6.11,1.9768908115138237,0.038,0.0,0.0,0.020246073844124718,2.72,-14.06
2004-01-05,54.45,36.36,195.68,1730000.0,-25.45,-17.33,1.0496268473524704,0.026000000000000002,0.0,0.0,0.004145080681127658,1.61,-21.83
2004-01-06,54.45,36.36,195.68,1660000.0,-25.15,-15.18,1.2912474383793016,0.040999999999999995,0.0,0.0,0.0025585147763100024,3.2,-19.15
2004-01-07,54.45,36.36,195.68,3170000.0,-19.53,-15.67,1.4637544691972666,0.016,0.0,0.0,0.0,3.47,-17.73
2004-01-08,54.45,36.36,195.68,1620000.0,-18.38,-13.18,1.7377752731019893,0.181,0.0,0.0,0.005052459760604854,3.1,-15.47
2004-01-09,54.45,36.36,195.68,1910000.0,-13.0,-9.48,2.4110580618926667,0.236,0.0,0.0,0.005709482274612285,1.74,-11.28
2004-01-10,54.45,36.36,195.68,2120000.0,-11.43,-8.3,2.6658838643589218,0.046,0.0,0.0,0.006769204728980902,2.21,-9.82
2004-01-11,54.45,36.36,195.68,2480000.0,-9.31,-2.88,3.6640637074905773,0.044,0.0,0.0,0.011400954302255555,4.25,-6.0
2004-01-12,54.45,36.36,195.68,2990000.0,-9.71,-4.1,3.4280007825174548,0.057999999999999996,0.0,0.0,0.010880257499252569,5.89,-6.76
2004-01-13,54.45,36.36,195.68,2230000.0,-9.29,-6.33,3.140859670042314,0.24900000000000003,0.0,0.0,0.012758158734509806,4.37,-7.89
2004-01-14,54.45,36.36,195.68,2089999.9999999998,-8.4,-3.99,3.7845083140126174,0.317,0.0,0.0,0.0064301870993446475,6.21,-5.52
2004-01-15,54.45,36.36,195.68,3310000.0,-4.02,-1.29,4.734207153004863,0.351,0.0,0.0,0.008418119068261634,5.53,-2.73
2004-01-16,54.45,36.36,195.68,2450000.0,-7.21,-2.66,4.145067930913464,0.06999999999999999,0.0,0.0,0.0038099754070737,2.94,-4.49
2004-01-17,54.45,36.36,195.68,3200000.0,-11.74,-4.34,3.233260647020076,0.13899999999999998,0.0,0.0,0.006951326788136922,4.52,-7.57
2004-01-18,54.45,36.36,195.68,1840000.0,-6.49,0.02,4.867100457699987,0.779,0.0,0.0,0.007073912139016113,4.74,-2.35
2004-01-19,54.45,36.36,195.68,2560000.0,-12.19,-0.96,3.2688479175169234,0.354,0.0,0.0,0.038229084188068856,4.29,-7.46
2004-01-20,54.45,36.36,195.68,2450000.0,-12.19,-8.65,2.6277721709711743,0.10400000000000001,0.0,0.0,0.007498651132802443,2.94,-10.32
2004-01-21,54.45,36.36,195.68,2340000.0,-11.08,-8.22,2.7088061558366423,0.5309999999999999,0.0,0.0,0.012338930682457777,3.09,-9.82
2004-01-22,54.45,36.36,195.68,4030000.0000000005,-16.57,-11.42,1.8515865954187278,0.03,0.0,0.0,0.004978616988214649,2.23,-14.86
2004-01-23,54.45,36.36,195.68,2880000.0,-20.9,-13.83,1.569414499141886,0.024,0.0,0.0,0.0036551314086810957,4.96,-16.85
2004-01-24,54.45,36.36,195.68,1550000.0,-13.81,-8.86,2.434543280113802,0.043,0.006794133952291431,0.0052770999031464885,0.014800618094310389,5.02,-11.16
2004-01-25,54.45,36.36,195.68,3460000.0,-10.88,-5.95,2.902756857153948,0.08299999999999999,0.0,0.0,0.013789821041683322,2.76,-8.93
2004-01-26,54.45,36.36,195.68,3890000.0,-12.16,-5.23,2.8367776976623804,0.046,0.0,0.0,0.015604508636787518,3.03,-9.03
2004-01-27,54.45,36.36,195.68,4720000.0,-12.44,-6.71,2.608898707479036,0.10800000000000001,0.0,0.0,0.017400334285749185,4.44,-10.1
2004-01-28,54.45,36.36,195.68,2520000.0,-12.19,-7.31,2.6744196006977576,0.097,0.00279816854764762,0.00011533780237639216,0.01852070000779077,4.4,-9.93
2004-01-29,54.45,36.36,195.68,2450000.0,-9.9,0.45,4.1105065920954456,0.9029999999999999,0.003062879887509343,0.0,0.03340034611360927,6.97,-4.57
2004-01-30,54.45,36.36,195.68,2380000.0,-0.71,0.38,5.958505399309281,0.733,0.0,0.0,0.010980971592586652,4.94,0.13
2004-01-31,54.45,36.36,195.68,2840000.0,-8.06,-0.81,4.129326417266317,0.27599999999999997,0.0,0.0,0.019233216898424367,2.09,-4.43
2004-02-01,54.45,36.36,195.68,3560000.0,-13.62,-4.73,2.984201199726861,0.047,0.0,0.0,0.013582950137739715,3.77,-8.47
2004-02-02,54.45,36.36,195.68,3780000.0,-15.1,-7.08,2.436509541435556,0.011,0.0,0.0,0.01680803434236188,3.58,-11.25
2004-02-03,54.45,36.36,195.68,6080000.0,-15.23,-10.64,1.9867093736040295,0.03,0.0,0.0,0.008038981673747584,2.07,-13.49
2004-02-04,54.45,36.36,195.68,5900000.0,-15.65,-7.97,2.385843501146239,0.22200000000000003,0.0,0.0,0.008935193934165432,4.17,-11.4
2004-02-05,54.45,36.36,195.68,2840000.0,-7.66,0.22,4.723574261219316,0.16599999999999998,0.0,0.0,0.012244558002845,4.41,-2.95
2004-02-06,54.45,36.36,195.68,4030000.0000000005,-8.38,-0.49,4.6010779411164995,0.16799999999999998,0.0,0.0,0.004642760677384077,4.43,-2.84
2004-02-07,54.45,36.36,195.68,4030000.0000000005,-12.04,0.07,4.266452842048775,0.446,0.0,0.0,0.006321676253842815,3.49,-4.36
2004-02-08,54.45,36.36,195.68,4250000.0,-12.18,-0.95,3.8548997291422484,0.078,0.0,0.0,0.014451995979285088,3.93,-5.27
2004-02-09,54.45,36.36,195.68,5580000.0,-14.7,-2.63,3.3829695445065773,0.22599999999999998,0.0,0.0,0.00820968367826697,3.42,-7.35
2004-02-10,54.45,36.36,195.68,4390000.0,-11.59,-3.23,3.591219186743666,0.417,0.0,0.0,0.009309540653905352,4.37,-6.05
2004-02-11,54.45,36.36,195.68,6480000.0,-19.33,-11.84,1.7700607954794565,0.032,0.0,0.0,0.008850280862322113,3.67,-15.14
2004-02-12,54.45,36.36,195.68,6520000.0,-18.26,-12.83,1.7305113312058653,0.189,0.0,0.0,0.010138298161809549,4.56,-15.38
2004-02-13,54.45,36.36,195.68,7700000.0,-23.76,-14.7,1.3331519323360763,0.016,0.0,0.0,0.007317092939906312,3.73,-18.71
2004-02-14,54.45,36.36,195.68,6370000.0,-25.06,-13.06,1.3262751342449952,0.028999999999999998,0.0,0.0,0.012682831509547599,2.79,-18.99
2004-02-15,54.45,36.36,195.68,4970000.0,-15.37,-9.09,2.1235804299904486,0.128,0.0064373660803064975,0.0018060785600440999,0.021317468324993427,2.73,-13.02
2004-02-16,54.45,36.36,195.68,3200000.0,-12.72,-5.22,2.8775714047289997,0.132,0.013274529464945612,0.009728483074732617,0.02514946789614621,2.89,-9.0
2004-02-17,54.45,36.36,195.68,6910000.0,-13.93,-7.78,2.6005492812152258,0.041999999999999996,0.0,0.0,0.013234785316845025,3.32,-10.03
2004-02-18,54.45,36.36,195.68,5150000.0,-15.36,-8.8,2.300364930082021,0.238,0.005223982551908954,0.0003849308493970593,0.01721444896311345,3.56,-12.07
2004-02-19,54.45,36.36,195.68,6980000.0,-17.0,-13.23,1.811924689118796,0.097,0.0022893022784339096,0.0,0.010826739253162066,5.49,-14.81
2004-02-20,54.45,36.36,195.68,8350000.0,-23.36,-13.9,1.356305301994918,0.008,0.0,0.0,0.013206868275652766,3.37,-18.84
2004-02-21,54.45,36.36,195.68,7420000.0,-23.46,-8.68,1.8670461084931775,0.087,0.0,0.0,0.01623299278472707,4.43,-14.54
2004-02-22,54.45,36.36,195.68,9400000.0,-14.42,-4.86,2.7611234586794113,0.018,0.002397041471698274,0.0,0.027900494038839672,4.54,-9.07
2004-02-23,54.45,36.36,195.68,4070000.0000000005,-17.39,-6.16,2.4503129928463636,0.009,0.010292154196127569,0.006403136938287918,0.023727447675768676,6.6,-10.79
2004-02-24,54.45,36.36,195.68,5150000.0,-7.01,-3.53,3.781600252619686,0.209,0.02802609148952056,0.021205799720635805,0.032664534086323437,5.27,-5.55
2004-02-25,54.45,36.36,195.68,5440000.0,-9.54,-0.12,3.9778422732089465,0.118,0.018982716150674064,0.011633562921954995,0.037801483046784816,2.8,-4.8
2004-02-26,54.45,36.36,195.68,6880000.0,-10.96,-0.08,3.881594474493646,0.072,0.011478672681918742,0.0024708324345073976,0.03411433050162809,1.82,-5.36
2004-02-27,54.45,36.36,195.68,6410000.0,-6.82,0.4,4.973558870952728,0.305,0.011891467209504552,0.0025953840185315895,0.019375161716467977,3.37,-2.25
2004-02-28,54.45,36.36,195.68,8279999.999999999,-4.0,0.61,5.78254282920126,0.477,0.011460252227630563,0.0,0.018570253664157634,4.92,-0.18
2004-02-29,54.45,36.36,195.68,8460000.0,-11.12,-0.15,4.057596147884389,0.296,0.010949444845253438,0.0,0.03074278781819319,2.88,-4.39
2004-03-01,54.45,36.36,195.68,6120000.0,-1.95,0.52,5.880678800796711,0.183,0.020212132473877254,0.010382263639194296,0.024638427866303183,3.21,-0.04
2004-03-02,54.45,36.36,195.68,4970000.0,-6.12,-2.34,4.160862633352363,0.033,0.03342448639153216,0.026528608529318078,0.034586335340155074,4.25,-4.12
2004-03-03,54.45,36.36,195.68,7270000.0,-6.96,-1.52,3.831307936662798,0.08499999999999999,0.04071819296668158,0.030635509453226566,0.051342410525069784,3.18,-4.92
2004-03-04,54.45,36.36,195.68,7200000.0,-8.86,-2.32,3.5801271885749286,0.26,0.031088269001929764,0.021691726560767774,0.042917435601234566,2.12,-6.04
2004-03-05,54.45,36.36,195.68,10760000.0,-11.33,-7.47,2.6277721709711743,0.137,0.03776775206663145,0.026103407653816663,0.03824136120098022,4.94,-9.84
2004-03-06,54.45,36.36,195.68,6910000.0,-11.56,-4.22,3.0700852882366587,0.121,0.035493369750592474,0.027410938676783632,0.03888766878411187,4.3,-8.08
2004-03-07,54.45,36.36,195.68,8930000.0,-9.93,-2.1,3.4789589840351214,0.015,0.03872703705419464,0.027299762307479512,0.048370090695001686,3.11,-6.11
2004-03-08,54.45,36.36,195.68,8710000.0,-6.85,-1.26,4.0206121477072605,0.040999999999999995,0.042857464270319945,0.030679020044721804,0.05100566771188495,2.64,-4.48
2004-03-09,54.45,36.36,195.68,11700000.0,-7.79,0.08,3.9778422732089465,0.05,0.03975625698260311,0.0232535791196457,0.05794606050106599,1.0,-4.38
2004-03-10,54.45,36.36,195.68,10190000.0,-7.78,-0.01,3.959636207346042,0.015,0.04926453772193716,0.03491672475169752,0.06117454901002034,2.36,-4.64
2004-03-11,54.45,36.36,195.68,13210000.0,-9.58,-0.39,3.5995581929156986,0.012,0.046963694273525626,0.029241799023013593,0.06385765935166839,1.48,-5.89
2004-03-12,54.45,36.36,195.68,7130000.0,-10.04,0.85,4.272927922641943,0.016,0.03471363998435244,0.02497954929609358,0.04463000796056743,2.32,-4.12
2004-03-13,54.45,36.36,195.68,7270000.0,-7.61,1.01,4.881663334672458,0.011,0.036465181906291166,0.02596234012987943,0.03889156466596563,2.2,-2.32
2004-03-14,54.45,36.36,195.68,14900000.0,-7.44,2.48,4.454441343010286,0.004,0.06975730168299803,0.04747346207754299,0.07797896382419021,1.27,-2.95
2004-03-15,54.45,36.36,195.68,7200000.0,-6.09,0.58,4.903580013185938,0.007000000000000001,0.042869515183711175,0.03222464660964679,0.04095276113776549,3.21,-2.35
2004-03-16,54.45,36.36,195.68,7600000.0,-2.47,0.22,5.553720321706802,0.16899999999999998,0.048558862293962356,0.03654797987301858,0.036025040652723085,4.44,-0.74
2004-03-17,54.45,36.36,195.68,6880000.0,-2.31,0.6,5.936796059275321,0.309,0.04571692342149866,0.034727025335300366,0.03738722051631453,2.9,0.01
2004-03-18,54.45,36.36,195.68,11590000.0,-4.2,0.35,5.352690797944812,0.316,0.05718005689819454,0.03944501957011435,0.04449483609981368,3.34,-1.21
2004-03-19,54.45,36.36,195.68,8710000.0,-4.37,0.61,5.615317774789533,0.032,0.05128403540407631,0.03793145757353688,0.04045180592298821,2.96,-0.51
2004-03-20,54.45,36.36,195.68,10260000.0,-4.18,0.37,5.456407459564031,0.358,0.05734089081564079,0.04162818508650905,0.04540794399448194,2.83,-1.11
2004-03-21,54.45,36.36,195.68,7270000.0,-0.65,0.62,6.015278592176383,0.538,0.057428421003069816,0.04543027778807295,0.03996529283947965,4.31,0.17
2004-03-22,54.45,36.36,195.68,6590000.0,-0.2,1.02,6.072529609352363,0.020999999999999998,0.06473424077699982,0.05368124194549878,0.04302430941919906,5.45,0.45
2004-03-23,54.45,36.36,195.68,14720000.0,-3.62,1.01,5.416307851158968,0.01,0.0837046638892948,0.06060799633009563,0.06707423262716591,2.99,-1.13
2004-03-24,54.45,36.36,195.68,14580000.0,-3.22,2.13,5.665030145924689,0.01,0.08948489671087964,0.06591043332002952,0.07594224975064129,2.56,-0.08
2004-03-25,54.45,36.36,195.68,10870000.0,0.58,3.91,6.435569744474291,0.033,0.11302607130196898,0.09353103592877766,0.08540342867309178,5.02,1.95
2004-03-26,54.45,36.36,195.68,10620000.0,0.47,9.45,7.470775464503866,0.2,0.13078500740615617,0.10991942873477153,0.12385347789574586,3.97,3.61
2004-03-27,54.45,36.36,195.68,6080000.0,0.96,8.59,7.354738210710603,0.08,0.08768218272857944,0.07580708116831245,0.09224216909270397,1.56,3.43
2004-03-28,54.45,36.36,195.68,6980000.0,-1.43,7.63,6.482272104389564,0.06,0.09171780655498205,0.07882164820342147,0.09639442433423759,1.93,2.66
2004-03-29,54.45,36.36,195.68,14440000.0,-2.27,7.91,6.1035562061955435,0.068,0.13957732501999515,0.11315391298427016,0.13707239745111974,2.61,2.6
2004-03-30,54.45,36.36,195.68,18470000.0,-2.86,9.34,5.723519698608277,0.0,0.1813419937852448,0.14705359537055884,0.17599613276603923,2.43,2.38
2004-03-31,54.45,36.36,195.68,14110000.0,-1.94,6.58,5.731918809034595,0.020999999999999998,0.17221092471179777,0.1468380133023093,0.14466709211745815,5.11,2.3
2004-04-01,54.45,36.36,195.68,11200000.0,-5.75,-0.86,3.591219186743666,0.06,0.14193622730229283,0.12575924396849006,0.10617068747080863,5.7,-2.97
2004-04-02,54.45,36.36,195.68,11700000.0,-8.34,-2.98,2.653125693002876,0.093,0.17192349008777918,0.15670324030681887,0.11802732514617138,7.34,-5.44
2004-04-03,54.45,36.36,195.68,17750000.0,-9.38,-1.36,2.8009491422877937,0.008,0.1506807641387765,0.12728090244458548,0.12375721145678079,4.04,-5.39
2004-04-04,54.45,36.36,195.68,11520000.0,-4.44,4.52,4.755536566814168,0.054000000000000006,0.14371065026580793,0.12465841909499749,0.12731506598452919,4.02,-0.1
2004-04-05,54.45,36.36,195.68,19940000.0,-2.27,8.92,5.278005186846188,0.001,0.2264822692362959,0.1893578013596007,0.20724706734463827,3.05,2.11
2004-04-06,54.45,36.36,195.68,20590000.0,-3.09,11.9,5.833561940670396,0.0,0.24651513285546445,0.20677851688775756,0.21896144542713808,2.1,3.98
2004-04-07,54.45,36.36,195.68,19580000.0,-2.22,10.46,6.393792147600763,0.173,0.22421334019462677,0.1867771003477499,0.1990510260668313,3.6,4.2
2004-04-08,54.45,36.36,195.68,7850000.0,0.68,5.61,7.168289212802794,0.45599999999999996,0.10522448597145742,0.09069859255391424,0.07684397549398306,4.49,3.31
2004-04-09,54.45,36.36,195.68,12670000.0,3.27,10.27,7.729573651910947,0.329,0.20743084911968152,0.18111004418002305,0.1766249350834142,4.33,6.0
2004-04-10,54.45,36.36,195.68,6590000.0,0.81,7.93,7.375716759672666,0.194,0.12027116445353485,0.10756763718679174,0.10117301153372,4.54,4.37
2004-04-11,54.45,36.36,195.68,15520000.0,0.17,11.91,7.37046717548357,0.01,0.20668811785040883,0.17514878096517333,0.19271248470464303,2.99,5.42
2004-04-12,54.45,36.36,195.68,12600000.0,0.14,8.94,7.178536903491261,0.051000000000000004,0.1574942906995997,0.13307063909694905,0.14052073490147995,2.37,4.07
2004-04-13,54.45,36.36,195.68,13680000.0,-2.43,6.53,5.33294655822819,0.009,0.18705819214265737,0.16269249089282684,0.15984268205293356,3.9,1.91
2004-04-14,54.45,36.36,195.68,14690000.0,-2.53,8.49,5.480593128299854,0.005,0.2056569099442333,0.17862733412111567,0.18566693465976242,3.67,2.42
2004-04-15,54.45,36.36,195.68,10150000.0,-2.23,9.63,6.783446127607212,0.014000000000000002,0.15243406516457655,0.1332963719962971,0.139867569256554,3.98,4.54
2004-04-16,54.45,36.36,195.68,7960000.0,-0.43,8.18,6.822561486686491,0.019,0.1349730372480065,0.11987669978177302,0.12038223458191663,3.49,4.18
2004-04-17,54.45,36.36,195.68,12100000.0,-0.46,9.36,6.4869587735493415,0.024,0.16891266637790409,0.14552665460462452,0.1583664747287498,2.07,4.21
2004-04-18,54.45,36.36,195.68,22250000.0,-2.2,11.99,6.468230046985183,0.0,0.2598400201562902,0.2162151369836555,0.23194852466112312,1.68,5.13
2004-04-19,54.45,36.36,195.68,18500000.0,-0.75,13.5,7.417832416580711,0.0,0.23996970608393609,0.20198974199213557,0.2190462497146913,1.63,6.76
2004-04-20,54.45,36.36,195.68,12060000.0,1.19,14.11,8.66240546166533,0.014000000000000002,0.18530313619917352,0.15959709631557412,0.1761723697779897,1.87,8.54
2004-04-21,54.45,36.36,195.68,16700000.0,5.0,15.57,9.416031212690285,0.036,0.2644877253547075,0.22624414325045797,0.24265324557456686,2.16,10.22
2004-04-22,54.45,36.36,195.68,12820000.0,4.13,15.58,9.991099989265075,0.098,0.21715121226368042,0.18811947275019603,0.20101206371191468,2.57,10.12
2004-04-23,54.45,36.36,195.68,14000000.0,2.78,9.77,7.669577014285258,0.564,0.22273118125698704,0.19407641057057362,0.17829262415351751,3.83,6.18
2004-04-24,54.45,36.36,195.68,23220000.0,0.47,11.21,5.96720877355533,0.014000000000000002,0.32432366939442614,0.27742556189508505,0.28001263359372003,3.23,5.58
2004-04-25,54.45,36.36,195.68,12170000.0,-0.77,10.83,6.501036754122294,0.95,0.20979642483028202,0.1858321111506312,0.19313808764008583,3.46,4.62
2004-04-26,54.45,36.36,195.68,4500000.0,1.02,2.96,6.725144557509195,1.671,0.07301027170300255,0.06501234460074266,0.05411512632379254,4.81,2.11
2004-04-27,54.45,36.36,195.68,6160000.0,-0.92,5.11,6.393792147600763,0.311,0.09792707718935456,0.08693782555668383,0.08563769424354882,2.0,2.09
2004-04-28,54.45,36.36,195.68,22720000.0,-1.65,11.29,6.201982879613551,0.004,0.2945108412116026,0.2500713149154633,0.2516096957833588,2.4,4.75
2004-04-29,54.45,36.36,195.68,10040000.0,-1.36,10.04,7.066520666654811,0.074,0.15570211171367015,0.1363669736483329,0.142443371715761,2.54,4.92
2004-04-30,54.45,36.36,195.68,17350000.0,0.48,11.86,7.746008093855968,0.08299999999999999,0.2341880019611971,0.1987896366583731,0.20470502656305825,1.83,6.65
2004-05-01,54.45,36.36,195.68,13070000.0,2.24,11.78,7.878597749718114,0.149,0.20396471284775064,0.17661945190566194,0.18406095736771946,1.74,6.61
2004-05-02,54.45,36.36,195.68,17710000.0,-0.16,14.54,7.951250067195314,0.001,0.25721121786126944,0.21996185886435038,0.22957718033073987,1.43,8.55
2004-05-03,54.45,36.36,195.68,19690000.0,5.39,16.62,8.608090546957577,0.004,0.3042483125644292,0.2583254975121421,0.2789362162672745,0.91,11.42
2004-05-04,54.45,36.36,195.68,26460000.0,4.75,18.47,10.771605353926768,0.0,0.4343661763760194,0.37172466537546167,0.3473348301261666,2.4,12.31
2004-05-05,54.45,36.36,195.68,22210000.0,6.33,20.69,12.3621552243184,0.011,0.38722503141285924,0.33225183796631563,0.33075059861075823,1.88,14.14
2004-05-06,54.45,36.36,195.68,18110000.0,10.19,21.07,12.773637606789908,0.009,0.36659463257462493,0.3196811095792954,0.33124897811890397,2.24,15.51
2004-05-07,54.45,36.36,195.68,17060000.0,10.65,19.8,13.507098424529122,0.128,0.3609675711416435,0.3171426998883712,0.305448915037276,3.4,15.54
2004-05-08,54.45,36.36,195.68,17140000.0,11.37,16.31,13.55190046345568,0.658,0.336655057459155,0.29391718766148955,0.24563426537656738,4.25,13.67
2004-05-09,54.45,36.36,195.68,19980000.0,10.19,18.88,12.621102926788137,0.42300000000000004,0.41748999039215395,0.3669088837607224,0.33560234320407456,4.23,14.03
2004-05-10,54.45,36.36,195.68,18320000.0,9.62,16.52,11.519441397592496,0.061,0.3431678836898938,0.2982736851859397,0.28659918408329055,2.48,12.85
2004-05-11,54.45,36.36,195.68,13750000.0,8.56,16.54,11.96237334166842,0.42300000000000004,0.24035668813822472,0.207065111245372,0.21440846895871107,0.59,12.66
